filename,mean_spce,var_spce,mean_fo_spce,var_fo_spce,mean_spfl,var_spfl,mean_fo_spfl,var_fo_spfl,mean_spba,var_spba,mean_fo_spba,var_fo_spba,mean_spro,var_spro,mean_fo_spro,var_fo_spro,mean_zcr,var_zcr,mean_fo_zcr,var_fo_zcr,mean_mfcc01,mean_mfcc02,mean_mfcc03,mean_mfcc04,mean_mfcc05,mean_mfcc06,mean_mfcc07,mean_mfcc08,mean_mfcc09,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc13,mean_mfcc14,mean_mfcc15,mean_mfcc16,mean_mfcc17,mean_mfcc18,mean_mfcc19,mean_mfcc20,mean_mfcc21,mean_mfcc22,mean_mfcc23,mean_mfcc24,mean_mfcc25,mean_mfcc26,var_mfcc01,var_mfcc02,var_mfcc03,var_mfcc04,var_mfcc05,var_mfcc06,var_mfcc07,var_mfcc08,var_mfcc09,var_mfcc10,var_mfcc11,var_mfcc12,var_mfcc13,var_mfcc14,var_mfcc15,var_mfcc16,var_mfcc17,var_mfcc18,var_mfcc19,var_mfcc20,var_mfcc21,var_mfcc22,var_mfcc23,var_mfcc24,var_mfcc25,var_mfcc26,mean_fo_mfcc01,mean_fo_mfcc02,mean_fo_mfcc03,mean_fo_mfcc04,mean_fo_mfcc05,mean_fo_mfcc06,mean_fo_mfcc07,mean_fo_mfcc08,mean_fo_mfcc09,mean_fo_mfcc10,mean_fo_mfcc11,mean_fo_mfcc12,mean_fo_mfcc13,mean_fo_mfcc14,mean_fo_mfcc15,mean_fo_mfcc16,mean_fo_mfcc17,mean_fo_mfcc18,mean_fo_mfcc19,mean_fo_mfcc20,mean_fo_mfcc21,mean_fo_mfcc22,mean_fo_mfcc23,mean_fo_mfcc24,mean_fo_mfcc25,mean_fo_mfcc26,var_fo_mfcc01,var_fo_mfcc02,var_fo_mfcc03,var_fo_mfcc04,var_fo_mfcc05,var_fo_mfcc06,var_fo_mfcc07,var_fo_mfcc08,var_fo_mfcc09,var_fo_mfcc10,var_fo_mfcc11,var_fo_mfcc12,var_fo_mfcc13,var_fo_mfcc14,var_fo_mfcc15,var_fo_mfcc16,var_fo_mfcc17,var_fo_mfcc18,var_fo_mfcc19,var_fo_mfcc20,var_fo_mfcc21,var_fo_mfcc22,var_fo_mfcc23,var_fo_mfcc24,var_fo_mfcc25,var_fo_mfcc26,mean_rms,var_rms,loudness,mean_logfbank01,mean_logfbank02,mean_logfbank03,mean_logfbank04,mean_logfbank05,mean_logfbank06,mean_logfbank07,mean_logfbank08,mean_logfbank09,mean_logfbank10,mean_logfbank11,mean_logfbank12,mean_logfbank13,mean_logfbank14,mean_logfbank15,mean_logfbank16,mean_logfbank017,mean_logfbank18,mean_logfbank19,mean_logfbank20,mean_logfbank21,mean_logfbank22,mean_logfbank23,mean_logfbank24,mean_logfbank25,mean_logfbank26,var_logfbank01,var_logfbank02,var_logfbank03,var_logfbank04,var_logfbank05,var_logfbank06,var_logfbank07,var_logfbank08,var_logfbank09,var_logfbank10,var_logfbank11,var_logfbank12,var_logfbank13,var_logfbank14,var_logfbank15,var_logfbank16,var_logfbank17,var_logfbank18,var_logfbank19,var_logfbank20,var_logfbank21,var_logfbank22,var_logfbank23,var_logfbank24,var_logfbank25,var_logfbank26,mean_ssc01,mean_ssc02,mean_ssc03,mean_ssc04,mean_ssc05,mean_ssc06,mean_ssc07,mean_ssc08,mean_ssc09,mean_ssc10,var_ssc01,var_ssc02,var_ssc03,var_ssc04,var_ssc05,var_ssc06,var_ssc07,var_ssc08,var_ssc09,var_ssc10,mean_fo_ssc01,mean_fo_ssc02,mean_fo_ssc03,mean_fo_ssc04,mean_fo_ssc05,mean_fo_ssc06,mean_fo_ssc07,mean_fo_ssc08,mean_fo_ssc09,mean_fo_ssc10,var_fo_ssc01,var_fo_ssc02,var_fo_ssc03,var_fo_ssc04,var_fo_ssc05,var_fo_ssc06,var_fo_ssc07,var_fo_ssc08,var_fo_ssc09,var_fo_ssc10,lpc_01,lpc_02,lpc_03,lpc_04,lpc_05,mean_spflu,var_spflu,mean_tpr,var_tpr,mean_spcr,var_spcr,mean_pe,var_pe,mosnet,srmr,mean_fo_spcr,var_fo_spcr,mean_fo_pe,var_fo_pe,mean_fo_tpr,var_fo_tpr,mean_fo_rms,var_fo_rms,p563
speech,1118.63259166632,207990.22048694256,-1.6170006747063705,33706.66881415798,1.1524793080752715e-05,6.974211430588184e-09,-4.3598834054137114e-06,6.312061540114655e-09,763.5245920395586,43808.01609429998,-3.7039837436037386,20475.44400829259,1941.5094339622642,509305.4898874155,-1.4204545454545454,96810.83742252065,0.03856132075471698,0.0006300015855234431,-1.4796401515151516e-05,8.448665573358319e-05,-563.5900268554688,159.77972412109375,6.594852447509766,-37.2783203125,5.391477108001709,16.219276428222656,-12.687087059020996,-19.358097076416016,-8.417943954467773,-16.478776931762695,-26.860424041748047,-15.058881759643555,-4.601712703704834,-13.975637435913086,-18.92113494873047,-6.3781328201293945,0.9718503355979919,-5.954617977142334,-8.88344955444336,-3.235015869140625,-2.3176827430725098,-6.138524055480957,-5.45036506652832,-3.084882974624634,-3.7845356464385986,-2.409403085708618,7110.8359375,5839.74560546875,945.95263671875,858.8753051757812,143.84451293945312,234.7543182373047,105.9447021484375,171.30535888671875,136.96139526367188,104.67854309082031,180.4182586669922,73.99012756347656,80.26322174072266,99.55104064941406,93.1161117553711,55.3575325012207,72.19503021240234,53.99515914916992,42.80881118774414,41.34148406982422,30.801651000976562,37.80558395385742,29.282106399536133,26.996257781982422,25.233001708984375,27.94365692138672,0.0016964998794719577,-0.00331789068877697,-0.01431657001376152,-0.01558591052889824,0.005802589934319258,0.044039543718099594,0.06864576041698456,0.05149714648723602,0.006048921495676041,-0.0238159392029047,-0.02626269869506359,-0.038233596831560135,-0.0744543969631195,-0.08356207609176636,-0.023562699556350708,0.05620402842760086,0.07267260551452637,0.02442450262606144,-0.01883798837661743,-0.02506420761346817,-0.024316327646374702,-0.03204009681940079,-0.02511110156774521,-0.0016850829124450684,0.004708748776465654,-0.01355150155723095,828.3493041992188,608.603759765625,192.31875610351562,213.42758178710938,52.97348403930664,57.38394546508789,55.880916595458984,49.36039733886719,45.15854263305664,45.93003463745117,59.496803283691406,40.48206329345703,35.06975173950195,41.55853271484375,41.8491325378418,35.93743896484375,37.527957916259766,29.896947860717773,30.34137725830078,26.73090171813965,23.284303665161133,25.843461990356445,29.982505798339844,30.58489227294922,34.93906784057617,33.45761489868164,0.022296765819191933,0.0006689873989671469,-28.6182085756917,-15.269241670007029,-12.77854590538829,-11.333205580698083,-11.612985784761486,-12.12522464842814,-12.613098606116768,-12.081882226764796,-11.189531279959299,-10.868289836695883,-11.094849140625872,-11.689056876290357,-11.241344340644016,-11.863387090240296,-14.011628374781445,-16.678243525267305,-17.251551812819717,-17.580102321570337,-17.842115280619176,-18.085829391006055,-18.3088258438679,-18.48206470663732,-18.617071428728647,-18.744160941993574,-18.84191637995994,-18.894601062305092,-18.894502069062142,15.759839493843966,19.020444177408564,20.067787777459678,18.38467837536038,15.427358643797763,11.659105096462143,12.55526668301986,12.914725964875863,14.746461521378409,13.017272842352236,8.72995108382637,7.896051630020738,6.44294599611678,7.1012138331935715,12.329294868077183,13.887172265412705,14.367876554916494,14.736027579541448,15.086865086976788,15.407353856729989,15.686471280631581,15.931597900103494,16.164470449473992,16.396932887694184,16.64016247295658,16.89556823524424,348.25226248961053,560.7683116376434,1321.1126195529791,1789.6309007225036,2684.586597489844,3362.068051043487,5884.585560836086,8539.068334324287,12200.307323817182,17364.117984968325,2195.6812512561346,11903.48483158196,19984.783399110096,31276.163540739166,44766.09608771382,45127.37844290446,26460.16821911599,18881.878876674607,23380.47686986317,51179.98786205826,0.38852984016464154,-0.043106820532193786,-0.05509082051835252,-0.5492084684342617,0.5671845815467706,-0.3047443904974051,-1.235326778118175,-1.2693488402781186,-1.4397316997738674,-1.2931959281937562,1282.9400948276593,3364.0905203416223,5325.624666586772,8334.076795720155,7876.013715250259,53932.484787059184,37346.564851612966,31802.41815506443,41188.49256846585,97391.24876219146,1.0,-3.9093942642211914,5.796487808227539,-3.8633546829223633,0.9765538573265076,0.09157531708478928,0.04740047827363014,0.48004427161419166,0.016946081637947183,0.279554545879364,0.020678019151091576,-34.115895065300215,282.3471809626489,2.9764692783355713,7.599656828467797,-0.0003146707604173571,0.007786532398313284,-0.03869184953323668,30.27015332285802,-0.0005700495094060898,0.009358941139725675,0.022296765819191933,0.0006689873989671469,3.943766
173_AAA_35,736.0557315624834,15663.910733955063,-0.17213257750416713,6303.222823263871,1.04524815469631e-07,7.582923004789688e-12,-5.253734158827683e-08,7.59697860175379e-12,654.0753544995256,18362.043083741093,-0.5173364881246397,4440.2523792502225,1414.246083550914,68072.33263805568,-0.2858231707317073,26480.031477480057,0.020085400348128807,0.00010335872659141443,0.0,1.7470183688173725e-05,-375.0946350097656,231.23056030273438,24.594377517700195,-45.82822799682617,0.8403789401054382,18.712141036987305,-10.080739974975586,-14.853333473205566,3.2272348403930664,2.653731346130371,-4.77482271194458,4.706140995025635,12.818191528320312,5.453853130340576,0.9761256575584412,6.364210605621338,6.999117374420166,2.6509108543395996,4.1876325607299805,7.661968231201172,6.452970027923584,6.293185234069824,8.521162033081055,5.938014984130859,1.4262309074401855,3.1500003337860107,2216.00927734375,1683.8525390625,162.7312469482422,264.7471618652344,201.28836059570312,172.53822326660156,175.0303497314453,216.60400390625,183.41510009765625,168.17282104492188,82.02188873291016,70.80027770996094,76.59728240966797,79.6960220336914,42.84251403808594,37.230567932128906,49.07638931274414,40.7112922668457,28.955806732177734,29.17039680480957,40.0418701171875,31.112632751464844,26.700708389282227,25.12933349609375,25.02142906188965,28.42011070251465,-0.014059113338589668,0.004871674347668886,0.02114582434296608,-0.0019395642448216677,-0.005656731314957142,0.003944305703043938,-0.008804144337773323,-0.01387941837310791,-0.0041250502690672874,-0.007282563019543886,-0.009117607958614826,0.002758753951638937,0.008149775676429272,0.005635618697851896,0.006042607594281435,0.004442673642188311,-0.0013915844028815627,-0.0034177943598479033,0.002319572726264596,0.00955216120928526,0.009731603786349297,0.004641808569431305,0.0009937331778928638,-0.0016811974346637726,-0.005555437412112951,-0.007747513707727194,233.0905303955078,177.90895080566406,67.34814453125,85.17008209228516,58.91032791137695,50.91976547241211,48.167808532714844,47.77301025390625,50.78162384033203,51.428157806396484,44.58154296875,41.224395751953125,38.12596130371094,39.25321578979492,36.40187072753906,35.28564453125,34.20376205444336,32.27910232543945,33.103607177734375,35.347984313964844,30.44574546813965,26.578128814697266,29.656953811645508,28.04062843322754,28.406108856201172,29.074443817138672,0.1276978999376297,0.009590564295649529,-15.985676646046812,-7.800110892753696,-8.89330380994476,-7.618609225162246,-6.8488547501048975,-5.943928270903271,-6.0856187828208315,-6.7953627609765235,-6.391857589036006,-6.519721960486242,-7.0206712346676845,-7.631866415483641,-8.108414813308096,-9.335377842140545,-10.818419254702995,-12.697915959241948,-13.07174256849673,-13.307628051350461,-13.51066384812552,-13.71365222621352,-13.905320315292698,-14.052100003422076,-14.168259338443615,-14.281484371541017,-14.368910590761612,-14.413756744368968,-14.40814523693101,0.26068272973065043,2.9771758871554193,6.274190268226479,8.61829988895802,9.298695903894595,5.803334659579118,3.480483342139076,4.1404775554320015,5.142096872484985,4.4940970623626955,3.0247826968457656,1.9684657778726988,1.5829501281748997,2.3327310124739724,6.054857557273111,6.545671311206637,6.807400530712436,7.066489907338906,7.354727042385214,7.585436868149949,7.730197310374248,7.901539292154149,8.091547325126418,8.294519288068555,8.513797106363738,8.76014508675467,301.96830734526077,662.1021920669401,1155.3784412040006,1721.9131329690817,2526.298566244774,3550.9347916035786,5953.702813381937,8577.624434772453,12227.825522624618,17382.60409923699,18150.466234145864,7731.155642521631,19635.067468197096,18724.96892212456,11901.588465155199,67322.31381609102,17197.8489497941,16117.228731857798,21397.347219103664,45896.46580507868,0.04600240942681946,-0.039071693537052296,-0.039601785142940805,0.062026981648434114,0.0024788670028972914,0.03269410539540168,-0.35044635272407815,-0.3409717603581831,-0.36462348655984367,-0.3167375773441797,2638.6979944007117,1635.5904980293762,4130.99234439889,3975.458468926843,5184.146436695505,73371.17907367382,33248.816112667715,31240.850642774425,40623.53696328248,86345.26516441231,1.0,-3.8216145038604736,5.529400825500488,-3.591015577316284,0.883578896522522,1.7798413038253784,6.88923454284668,0.5560079763981444,0.0037206835220196743,0.38603976368904114,0.014005642384290695,-13.667035126457472,55.19390104553582,1.8490116596221924,4.597383184217042,-0.00022413158148992807,0.007510541472584009,-0.006971655662808139,5.708649864410647,0.0001058823815206202,0.005677844159658513,0.1276978999376297,0.009590564295649529,2.104776
